Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,6611
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,7542
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,8597
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,9898
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,8800
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,8190
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,7907
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,9155
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,10693
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,3231
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,3688
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,4195
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,4853
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,4328
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,4029
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,3913
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,4551
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,5365
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,7578
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,8628
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,9924
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,8791
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,8086
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,7812
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,9132
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,10713
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,9119
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,3709
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,4214
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,4871
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,4336
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,3996
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,3869
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,4540
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,5330
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,4588
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,98160
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,96046
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,92337
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,86996
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,82020
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,77682
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,73123
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,67253
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,59429
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,51070
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,49882
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,47932
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,45155
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,42603
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,40368
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,37978
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,34938
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,30975
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,8645
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,9936
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,8803
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,8129
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,7874
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,9041
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,10701
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,9206
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,8414
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4227
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4882
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4346
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4012
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,3902
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4489
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,5316
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4600
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,4212
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,9930
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,8798
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,8123
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,7824
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,9115
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,10723
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,9171
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,8415
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,8246
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,4885
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,4348
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,4014
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,3876
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,4530
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,5332
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,4590
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,4205
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,4105
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,8776
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,8099
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,7797
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,9009
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,10613
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,9122
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,8341
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,8183
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,7370
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,4344
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,4008
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,3868
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,4478
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,5283
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,4576
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,4178
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,4079
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,3691
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,8053
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,7747
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,8939
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,10621
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,9008
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,8225
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,8061
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,7290
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,5901
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,3996
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,3853
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,4455
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,5289
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,4527
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,4138
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,4042
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,3681
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,3213
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,7666
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,8831
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,10472
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,8924
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,8108
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,7922
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,7128
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,5735
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,4826
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,3830
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,4422
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,5240
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,4500
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,4097
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,4001
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,3630
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,3140
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,2660
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,8679
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,10269
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,8726
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,7956
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,7713
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,6989
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,5568
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,4663
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,4441
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,4377
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,5178
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,4436
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,4046
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,3933
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,3585
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,3078
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,2591
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,2392
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,9993
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,8470
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,7690
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,7477
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,6693
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,5398
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,4461
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,4258
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,3740
Japan,JPN,2010,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,5097
Japan,JPN,2005,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,4359
Japan,JPN,2000,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,3964
Japan,JPN,1995,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,3863
Japan,JPN,1990,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,3491
Japan,JPN,1985,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,3021
Japan,JPN,1980,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,2513
Japan,JPN,1975,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,2330
Japan,JPN,1970,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,1979
Japan,JPN,2010,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,1.89
Japan,JPN,2005,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,1.59
Japan,JPN,2000,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,1.25
Japan,JPN,1995,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,1.83
Japan,JPN,1990,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,3.42
Japan,JPN,1985,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,4.83
Japan,JPN,1980,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,6.87
Japan,JPN,1975,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,10.07
Japan,JPN,1970,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,14.37
Japan,JPN,2010,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,2.22
Japan,JPN,2005,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,2.16
Japan,JPN,2000,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,2.33
Japan,JPN,1995,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,2.94
Japan,JPN,1990,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,4.54
Japan,JPN,1985,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,5.36
Japan,JPN,1980,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,7.67
Japan,JPN,1975,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,10.85
